pesticide_name	food_type	limi_mg_kg
디티오카바메이트	도라지	0.3
디티오카바메이트	동부	0.2
디티오카바메이트	돼지감자	0.03
디티오카바메이트	두릅	0.1
디티오카바메이트	땅콩	0.1
디티오카바메이트	레몬	3
디티오카바메이트	마	0.05
디티오카바메이트	마(건조)	0.05
디티오카바메이트	마늘	0.3
디티오카바메이트	메밀	0.3
디티오카바메이트	멜론	1
디티오카바메이트	모과	0.5
디티오카바메이트	무(뿌리)	0.05
디티오카바메이트	무(잎)	15
디티오카바메이트	무화과	0.3
디티오카바메이트	민들레	10
디티오카바메이트	밀	1
디티오카바메이트	바나나	2
디티오카바메이트	배	1
디티오카바메이트	배추	0.07
디티오카바메이트	보리	1
디티오카바메이트	복분자	7
디티오카바메이트	복숭아	10
디티오카바메이트	브로콜리	5
디티오카바메이트	블루베리	10
디티오카바메이트	비트(뿌리)	0.1
디티오카바메이트	사과	2
디티오카바메이트	사탕무	0.5
디티오카바메이트	산수유(건조)	3
디티오카바메이트	살구	3
디티오카바메이트	상추	10
디티오카바메이트	생강	0.3
디티오카바메이트	석류	0.5
디티오카바메이트	셀러리	0.2
디티오카바메이트	수박	0.5
디티오카바메이트	수삼	0.3
디티오카바메이트	수수	0.05
디티오카바메이트	순무	0.7
디티오카바메이트	아로니아	5
디티오카바메이트	아스파라거스	0.5
디티오카바메이트	알로에	7
디티오카바메이트	양배추	3
디티오카바메이트	양상추	20
디티오카바메이트	양파	0.5
디티오카바메이트	엇갈이배추	0.2
디티오카바메이트	여주	0.3
디티오카바메이트	여주(건조)	1.5
디티오카바메이트	오렌지	5
디티오카바메이트	오미자(건조)	10
디티오카바메이트	오이	1
디티오카바메이트	옥수수	0.1
디티오카바메이트	완두	0.05
디티오카바메이트	용안	15
디티오카바메이트	우엉	0.7
디티오카바메이트	우엉잎	10
디티오카바메이트	유자	5
디티오카바메이트	으름	5
디티오카바메이트	인삼농축액	0.3
디티오카바메이트	자두	0.07
디티오카바메이트	작두콩	0.03
디티오카바메이트	조	1.5
디티오카바메이트	참깨	2
디티오카바메이트	참외	2
디티오카바메이트	체리	5
디티오카바메이트	커런트	15
디티오카바메이트	콜라비	0.3
디티오카바메이트	크랜베리	5
디티오카바메이트	키위	3
디티오카바메이트	토란	0.03
디티오카바메이트	토란(줄기)	3
디티오카바메이트	토마토	3
디티오카바메이트	파	0.7
디티오카바메이트	팥	0.05
디티오카바메이트	패션프루트	10
디티오카바메이트	포도	5
디티오카바메이트	풋마늘	3
디티오카바메이트	풋콩	1.5
디티오카바메이트	피망	7
디티오카바메이트	해바라기씨	15
디티오카바메이트	호두	0.1
디티오카바메이트	호박	0.5
디티오카바메이트	호프	15
디티오카바메이트	홍삼	0.3
디티오카바메이트	홍삼농축액	0.3
디티오카바메이트	홍화씨	0.3
디티오피르	쌀	0.05
디페노코나졸	가지	0.5
디페노코나졸	감귤	1
디페노코나졸	감귤류	0.6
디페노코나졸	감자	4
디페노코나졸	건삼	0.5
디페노코나졸	견과류	0.03
디페노코나졸	고구마	0.05
디페노코나졸	고추	1
디페노코나졸	구기자(건조)	7
디페노코나졸	귀리	0.05
디페노코나졸	근대	15
디페노코나졸	눈개승마	7
디페노코나졸	당근	0.5
디페노코나졸	대추	2
디페노코나졸	대추(건조)	7
디페노코나졸	더덕	0.05
디페노코나졸	두류	0.15
디페노코나졸	들깻잎	20
디페노코나졸	딸기	0.5
디페노코나졸	땅콩	0.05
디페노코나졸	마	0.1
디페노코나졸	마(건조)	0.1
디페노코나졸	마늘	0.5
디페노코나졸	망고	0.6
디페노코나졸	매실	1
디페노코나졸	멜론	0.5
디페노코나졸	모과	1
디페노코나졸	무(뿌리)	0.2
디페노코나졸	무(잎)	5
디페노코나졸	무화과	0.7
디페노코나졸	미나리	3
디페노코나졸	밀	0.3
디페노코나졸	바나나	0.1
디페노코나졸	배추	0.05
디페노코나졸	보리	0.1
디페노코나졸	복분자	1.5
디페노코나졸	복숭아	2
디페노코나졸	부추	0.5
디페노코나졸	브로콜리	0.3
디페노코나졸	블루베리	4
디페노코나졸	비름나물	20
디페노코나졸	비트(뿌리)	0.3
디페노코나졸	사탕무	0.4
디페노코나졸	산수유(건조)	2
디페노코나졸	산초(열매)	3
디페노코나졸	살구	0.05
디페노코나졸	상추	5
디페노코나졸	수박	0.05
디페노코나졸	수삼	0.5
디페노코나졸	수수	0.2
디페노코나졸	시금치	10
디페노코나졸	쌀	0.2
디페노코나졸	쑥갓	7
디페노코나졸	아로니아	0.5
디페노코나졸	아욱	15
디페노코나졸	양배추	0.1
디페노코나졸	양상추	5
디페노코나졸	양파	0.05
디페노코나졸	여주	0.15
디페노코나졸	엽경채류	2
디페노코나졸	오디	3
디페노코나졸	오미자	0.3
디페노코나졸	오미자(건조)	0.7
디페노코나졸	오이	1
디페노코나졸	옥수수	0.05
디페노코나졸	왕고들빼기	7
디페노코나졸	우엉	1
디페노코나졸	우엉잎	0.05
디페노코나졸	유채씨	0.1
디페노코나졸	율무	0.1
디페노코나졸	인과류	1
디페노코나졸	인삼농축액	0.5
디페노코나졸	자두	0.3
디페노코나졸	조	0.7
디페노코나졸	질경이(잎)	10
디페노코나졸	차	2
디페노코나졸	참깨	0.1
디페노코나졸	참외	0.3
디페노코나졸	체리	2
디페노코나졸	취나물	5
디페노코나졸	크랜베리	0.6
디페노코나졸	키위	0.5
디페노코나졸	토마토	1
디페노코나졸	파	1
디페노코나졸	포도	1
디페노코나졸	풋마늘	2
디페노코나졸	풋콩	0.5
디페노코나졸	피망	1
디페노코나졸	향신씨	0.05
디페노코나졸	호박	0.5
디페노코나졸	호박잎	10
디페노코나졸	홍삼	0.5
디페노코나졸	홍삼농축액	0.5
디페닐아민	소간	0.05
디페닐아민	소고기	0.01
디페닐아민	소신장	0.01
디플루벤주론	가금류고기	0.05
디플루벤주론	감귤	3
디플루벤주론	건삼	0.5
디플루벤주론	견과류	0.15
디플루벤주론	고추	2
디플루벤주론	느타리버섯	1
디플루벤주론	당귀(잎)	20
디플루벤주론	대두	0.1
디플루벤주론	더덕	0.05
디플루벤주론	도라지	0.05
디플루벤주론	들깨	10
디플루벤주론	딸기	2
디플루벤주론	레몬	2
디플루벤주론	망고	0.5
디플루벤주론	매실	2
디플루벤주론	모과	2
디플루벤주론	무(뿌리)	0.05
디플루벤주론	무(잎)	15
디플루벤주론	무화과	5
디플루벤주론	밀	0.05
디플루벤주론	방울다다기양배추	3
디플루벤주론	배추	0.7
디플루벤주론	복분자	7
디플루벤주론	복숭아	1
디플루벤주론	부추	10
디플루벤주론	블루베리	1.5
디플루벤주론	비트(뿌리)	0.07
디플루벤주론	비트(잎)	7
디플루벤주론	살구	1.5
디플루벤주론	상추	15
디플루벤주론	생강	0.1
디플루벤주론	석류	1
디플루벤주론	수박	0.3
디플루벤주론	수삼	0.2
디플루벤주론	아로니아	1.5
디플루벤주론	알	0.05
디플루벤주론	앵두	3
디플루벤주론	양상추	15
디플루벤주론	양송이버섯	0.3
디플루벤주론	엇갈이배추	2
디플루벤주론	엽경채류	3
디플루벤주론	엽채류	2
디플루벤주론	오렌지	2
디플루벤주론	오미자	3
디플루벤주론	오미자(건조)	5
디플루벤주론	오이	1
디플루벤주론	옥수수	0.05
디플루벤주론	유	0.05
디플루벤주론	유자	2
디플루벤주론	인과류	2
디플루벤주론	자두	1
디플루벤주론	참외	1
디플루벤주론	체리	1
디플루벤주론	키위	0.5
디플루벤주론	파	0.5
디플루벤주론	포도	2
디플루벤주론	포유류고기	0.05
디플루벤주론	표고버섯	0.2
디플루벤주론	풋콩	2
디플루벤주론	피망	2
디플루벤주론	호박	0.7
딤프로피리다즈	가지	0.05
딤프로피리다즈	감	0.3
딤프로피리다즈	감귤	0.05
딤프로피리다즈	감자	0.03
딤프로피리다즈	고추	0.7
딤프로피리다즈	대두	0.03
딤프로피리다즈	대추	0.5
딤프로피리다즈	들깻잎	2
딤프로피리다즈	딸기	0.7
딤프로피리다즈	매실	0.05
딤프로피리다즈	멜론	0.07
딤프로피리다즈	무(뿌리)	0.07
딤프로피리다즈	무(잎)	3
딤프로피리다즈	배	0.05
딤프로피리다즈	배추	0.2
딤프로피리다즈	복숭아	0.05
딤프로피리다즈	브로콜리	0.03
딤프로피리다즈	사과	0.05
딤프로피리다즈	상추	5
딤프로피리다즈	수박	0.03
딤프로피리다즈	양배추	0.03
딤프로피리다즈	양상추	5
딤프로피리다즈	엇갈이배추	0.5
딤프로피리다즈	오이	0.3
딤프로피리다즈	자두	0.03
딤프로피리다즈	참외	0.1
딤프로피리다즈	토마토	1.5
딤프로피리다즈	풋콩	0.4
딤프로피리다즈	피망	0.7
딤프로피리다즈	호박	0.3
딤프로피리다즈	호박잎	7
레피멕틴	고추	0.5
레피멕틴	들깻잎	0.7
레피멕틴	딸기	0.3
레피멕틴	멜론	0.05
레피멕틴	배추	0.05
레피멕틴	상추	0.7
레피멕틴	수박	0.05
레피멕틴	시금치	0.05
레피멕틴	양상추	0.7
레피멕틴	엇갈이배추	0.05
레피멕틴	오이	0.2
레피멕틴	참외	0.1
레피멕틴	토마토	0.2
레피멕틴	파	0.05
레피멕틴	피망	0.5
레피멕틴	호박	0.05
레피멕틴	호박잎	2
루페뉴론	가금류고기	0.02
루페뉴론	가금류부산물	0.02
루페뉴론	가금류지방	0.04
루페뉴론	가지	0.3
루페뉴론	감	0.5
루페뉴론	감귤	0.5
루페뉴론	갓	5
루페뉴론	강낭콩	0.05
루페뉴론	강황	0.05
루페뉴론	갯개미자리	10
루페뉴론	고구마	0.05
루페뉴론	고구마줄기	0.7
루페뉴론	고수(잎)	5
루페뉴론	고추	1
루페뉴론	고추(건조)	4
루페뉴론	고추냉이(뿌리)	0.09
루페뉴론	구기자	0.7
루페뉴론	구기자(건조)	1
루페뉴론	근대	10
루페뉴론	기장	0.07
루페뉴론	꽃송이버섯	2
루페뉴론	냉이	7
루페뉴론	녹두	0.05
루페뉴론	느타리버섯	0.3
루페뉴론	당근	0.2
루페뉴론	대두	0.05
루페뉴론	대추	2
루페뉴론	대추(건조)	2
루페뉴론	더덕	0.1
루페뉴론	돌나물	7
루페뉴론	동부	0.05
루페뉴론	들깨	0.1
루페뉴론	들깻잎	7
루페뉴론	딸기	0.5
루페뉴론	땅콩	0.05
루페뉴론	레몬	1
루페뉴론	로즈마리(생)	10
루페뉴론	마늘	0.3
루페뉴론	마카(건조)	0.07
루페뉴론	망고	0.2
루페뉴론	매실	0.6
루페뉴론	멜론	0.2
루페뉴론	모과	0.5
루페뉴론	무(뿌리)	0.3
루페뉴론	무(잎)	3
루페뉴론	무화과	0.5
루페뉴론	미나리	0.2
루페뉴론	바질	7
루페뉴론	방울다다기양배추	0.5
루페뉴론	배	0.5
루페뉴론	배추	0.3
루페뉴론	배추(건조)	3
루페뉴론	보리	0.2
루페뉴론	복분자	0.3
루페뉴론	복숭아	0.5
루페뉴론	부추	0.2
루페뉴론	브로콜리	0.2
루페뉴론	블루베리	2
루페뉴론	비트(뿌리)	0.3
루페뉴론	비트(잎)	3
루페뉴론	비파	0.7
루페뉴론	사과	0.3
루페뉴론	살구	0.6
루페뉴론	상추	7
루페뉴론	생강	0.09
루페뉴론	석류	0.5
루페뉴론	수박	0.2
루페뉴론	수수	1.5
루페뉴론	순무	0.05
루페뉴론	시금치	5
루페뉴론	신선초	7
루페뉴론	쑥갓	5
루페뉴론	아로니아	1.5
루페뉴론	아스파라거스	0.5
루페뉴론	알	0.02
루페뉴론	앵두	0.6
루페뉴론	야콘	0.03
루페뉴론	양배추	0.5
루페뉴론	양상추	5
루페뉴론	양송이버섯	0.05
루페뉴론	엇갈이배추	1
루페뉴론	엽경채류	3
루페뉴론	엽채류	5
루페뉴론	오디	1.5
루페뉴론	오렌지	1
루페뉴론	오미자(건조)	5
루페뉴론	오이	0.2
루페뉴론	옥수수	0.03
루페뉴론	올리브(열매)	1.5
루페뉴론	완두	0.05
루페뉴론	용과	0.3
루페뉴론	우엉	0.05
루페뉴론	우엉잎	5
루페뉴론	유	0.15
루페뉴론	유자	0.3
루페뉴론	유채	0.2
루페뉴론	유채씨	0.3
루페뉴론	율무	0.05
루페뉴론	자두	0.2
루페뉴론	조	0.07
루페뉴론	차	15
루페뉴론	차즈기(잎)	7
루페뉴론	참깨	0.2
루페뉴론	참나물	7
루페뉴론	참외	0.3
루페뉴론	체리	0.5
루페뉴론	취나물	15
루페뉴론	치커리	7
루페뉴론	케일	2
루페뉴론	키위	0.5
루페뉴론	토란	0.03
루페뉴론	파	1
루페뉴론	파(건조)	1.5
루페뉴론	파슬리	2
루페뉴론	팥	0.05
루페뉴론	패션프루트	0.7
루페뉴론	포도	2
루페뉴론	포유류고기	0.1
루페뉴론	포유류부산물	0.15
루페뉴론	포유류지방	2
루페뉴론	풋마늘	0.3
루페뉴론	풋콩	0.5
루페뉴론	피망	1
루페뉴론	하늘마	0.2
루페뉴론	허브류(생)	20
루페뉴론	호두	0.05
루페뉴론	호박	0.5
루페뉴론	호박잎	10
리뉴론	감자	0.05
리뉴론	당근	0.05
리뉴론	대두	0.05
리뉴론	마	0.2
리뉴론	마(건조)	0.2
리뉴론	마늘	1
리뉴론	보리	0.05
리뉴론	양파	0.05
리뉴론	옥수수	0.05
리뉴론	율무	0.05
리뉴론	풋마늘	0.05
리뉴론	풋콩	0.05
린단	가금류고기	2
린단	가금류부산물	0.005
린단	돼지고기	2
린단	밀	0.01
린단	보리	0.01
린단	소고기	2
린단	수삼	0.01
린단	알	0.1
린단	양고기	2
린단	염소고기	2
린단	옥수수	0.01
린단	유	0.005
린단	포유류부산물	0.005
마이클로뷰타닐	가금류고기	0.1
마이클로뷰타닐	가금류부산물	0.1
마이클로뷰타닐	가지	0.5
마이클로뷰타닐	고수(잎)	5
마이클로뷰타닐	고추	1
마이클로뷰타닐	고추(건조)	5
마이클로뷰타닐	고추냉이(잎)	15
마이클로뷰타닐	구기자	0.5
마이클로뷰타닐	구기자(건조)	3
마이클로뷰타닐	귀리	0.5
마이클로뷰타닐	당근	0.5
마이클로뷰타닐	대추	1
마이클로뷰타닐	대추(건조)	2
마이클로뷰타닐	더덕	0.1
마이클로뷰타닐	돌나물	5
마이클로뷰타닐	들깻잎	20
마이클로뷰타닐	딸기	1
마이클로뷰타닐	로즈마리(생)	20
마이클로뷰타닐	마	0.03
마이클로뷰타닐	메밀	0.15
마이클로뷰타닐	멜론	1
마이클로뷰타닐	모과	0.3
마이클로뷰타닐	무(뿌리)	0.05
마이클로뷰타닐	미나리	7
마이클로뷰타닐	밀	0.2
마이클로뷰타닐	바나나	4
마이클로뷰타닐	박	0.07
마이클로뷰타닐	배추	0.5
마이클로뷰타닐	보리	0.5
마이클로뷰타닐	복숭아	2
마이클로뷰타닐	부추	0.5
마이클로뷰타닐	산수유(건조)	2
마이클로뷰타닐	살구	1.5
마이클로뷰타닐	상추	7
마이클로뷰타닐	셀러리	2
마이클로뷰타닐	소고기	0.1
마이클로뷰타닐	소부산물	0.1
마이클로뷰타닐	수박	0.5
마이클로뷰타닐	알	0.1
마이클로뷰타닐	양상추	7
마이클로뷰타닐	어수리	10
마이클로뷰타닐	엇갈이배추	1.5
마이클로뷰타닐	여주(건조)	0.5
마이클로뷰타닐	엽경채류	0.2
마이클로뷰타닐	엽채류	2
마이클로뷰타닐	오디	0.07
마이클로뷰타닐	오미자	0.3
마이클로뷰타닐	오미자(건조)	0.7
마이클로뷰타닐	오이	1
마이클로뷰타닐	왕고들빼기	3
마이클로뷰타닐	우유	0.1
마이클로뷰타닐	인과류	0.5
마이클로뷰타닐	참깨	0.07
마이클로뷰타닐	참외	1
마이클로뷰타닐	체리	2
마이클로뷰타닐	취나물	2
마이클로뷰타닐	토마토	1
마이클로뷰타닐	파	0.1
마이클로뷰타닐	파(건조)	2
마이클로뷰타닐	포도	2
마이클로뷰타닐	피망	1
마이클로뷰타닐	호박	0.1
마이클로뷰타닐	호박잎	20
마이클로뷰타닐	호프	5
만데스트로빈	감	0.7
만데스트로빈	감귤	3
만데스트로빈	강낭콩	0.03
